object_id,right_ascension,declination,flag_vis,semimajor_axis,semimajor_axis_err,position_angle,position_angle_err,ellipticity,ellipticity_err
-861170942084936749,86.1170942159559,-8.493674981641012,0,1.4964797496795654,NaN,9.597477912902832,NaN,0.21842272579669952,NaN
-861170354087256400,86.11703549682521,-8.725640029154688,0,3.0504353046417236,NaN,-28.073741912841797,NaN,0.239443838596344,NaN
-861169947085667124,86.11699477684387,-8.566712438141408,0,1.3831700086593628,NaN,-1.2447220087051392,NaN,0.05924215912818909,NaN
-861169930086524124,86.11699302277421,-8.65241245931503,0,1.4159425497055054,NaN,-74.89057159423828,NaN,0.07630326598882675,NaN
-861169692086865096,86.11696927373134,-8.686509688329123,0,1.6009495258331299,NaN,-35.1721305847168,NaN,0.06892243772745132,NaN
-861169197084506832,86.11691976378698,-8.450683209170235,0,1.392331600189209,NaN,53.943084716796875,NaN,0.2349923551082611,NaN
-861168291085980343,86.1168291499493,-8.598034353358825,0,1.5312724113464355,NaN,-3.804241895675659,NaN,0.04366806522011757,NaN
-861167708087736564,86.11677082318668,-8.773656452874269,0,1.379284381866455,NaN,-56.76378631591797,NaN,0.08253555744886398,NaN
-861166840086606887,86.116684077608,-8.660688777653213,2,1.871069312095642,NaN,-15.257200241088867,NaN,0.03343596309423447,NaN
-861166538086609437,86.11665386810095,-8.660943744312375,2,1.4487093687057495,NaN,88.3125,NaN,0.39294669032096863,NaN
-861165991086271676,86.1165991118388,-8.62716761739448,0,1.2911893129348755,NaN,55.1040153503418,NaN,0.14571715891361237,NaN
-861165798084534523,86.11657982300497,-8.453452355522396,0,1.4252148866653442,NaN,-80.2795181274414,NaN,0.051126882433891296,NaN
-861165657086720425,86.11656570969157,-8.672042533811062,0,1.2408465147018433,NaN,14.25532054901123,NaN,0.20095190405845642,NaN
-861165455085195565,86.1165455228302,-8.519556524160864,2,2.2400929927825928,NaN,-7.757717132568359,NaN,0.5388283729553223,NaN
-861165054084844229,86.11650548233938,-8.484422905312508,0,1.4774272441864014,NaN,61.80520248413086,NaN,0.21231313049793243,NaN
-861164686085192937,86.11646861933174,-8.519293704620283,2,2.426534652709961,NaN,-9.27817440032959,NaN,0.4878794252872467,NaN
-861164454086604662,86.11644546620836,-8.660466224508893,2,1.4690364599227905,NaN,1.7496687173843384,NaN,0.6431145071983337,NaN
-861164357085106403,86.11643575582939,-8.510640319741093,0,1.5273189544677734,NaN,-82.57040405273438,NaN,0.12798269093036652,NaN
-861164322087422498,86.11643220641984,-8.742249875049577,0,1.3359127044677734,NaN,-7.448023319244385,NaN,0.12264208495616913,NaN
-861162431085785755,86.1162431429124,-8.578575561729293,0,1.5332297086715698,NaN,-25.2016544342041,NaN,0.1239522397518158,NaN
-861162148087398417,86.11621481307726,-8.739841741924648,0,1.2054322957992554,NaN,-88.46232604980469,NaN,0.09977498650550842,NaN
-861161591085180304,86.11615918548796,-8.518030462281363,2,3.2365152835845947,NaN,-7.7659993171691895,NaN,0.057700589299201965,NaN
-861161230087447472,86.11612302503747,-8.744747279280187,0,1.9213414192199707,NaN,38.200164794921875,NaN,0.21340662240982056,NaN
-861161067085545579,86.1161067740874,-8.554557993083096,0,1.7749459743499756,NaN,-84.35070037841797,NaN,0.036400340497493744,NaN
-861160643084699055,86.11606439115461,-8.469905588099932,0,1.4037764072418213,NaN,29.82068634033203,NaN,0.12472248077392578,NaN
-861159520087517394,86.11595200231754,-8.751739423968017,2,2.083956241607666,NaN,-21.160892486572266,NaN,0.049372974783182144,NaN
-861159504084755455,86.11595041301132,-8.475545578753815,0,1.4332717657089233,NaN,-75.2367172241211,NaN,0.04062581807374954,NaN
-861159233085188667,86.11592335464078,-8.518866774309357,2,1.6037404537200928,NaN,-33.96531677246094,NaN,0.4532321095466614,NaN
-861158809085030946,86.11588095422785,-8.503094619247454,0,1.596574306488037,NaN,-46.45655822753906,NaN,0.049245283007621765,NaN
-861158183085168311,86.11581833762665,-8.516831128680405,2,6.582639217376709,NaN,-15.483611106872559,NaN,0.8059979677200317,NaN
-861156883087519684,86.11568832721554,-8.751968433142256,2,1.7131257057189941,NaN,-1.0178172588348389,NaN,0.15443800389766693,NaN
-861154123084845889,86.11541231212729,-8.484588945552968,0,1.5307774543762207,NaN,12.384586334228516,NaN,0.19069333374500275,NaN
-861154070085273921,86.1154070715012,-8.527392102887946,0,1.5095301866531372,NaN,-25.091028213500977,NaN,0.11538128554821014,NaN
-861154057085187236,86.1154057505052,-8.518723637192997,2,7.311980247497559,NaN,32.498451232910156,NaN,0.7053437829017639,NaN
-861153421087526707,86.11534211573081,-8.752670781302449,0,1.3519611358642578,NaN,27.991540908813477,NaN,0.3240441083908081,NaN
-861153170084433781,86.1153170158984,-8.443378155036987,0,1.4319846630096436,NaN,71.50950622558594,NaN,0.4485354423522949,NaN
-861152730084634440,86.11527308783914,-8.463444049482243,0,1.1877158880233765,NaN,-26.319866180419922,NaN,0.05896340310573578,NaN
-861152054084760676,86.11520542081011,-8.476067698827988,0,1.2292901277542114,NaN,76.09091186523438,NaN,0.10798783600330353,NaN
-861151479084581731,86.11514799892075,-8.458173171276027,0,1.4429240226745605,NaN,-78.248779296875,NaN,0.014825966209173203,NaN
-861151282086195895,86.11512822937053,-8.619589524762569,0,1.218679428100586,NaN,5.093446254730225,NaN,0.08270261436700821,NaN
-861151119085177188,86.11511199334542,-8.517718872252233,2,4.326313018798828,NaN,-70.2706069946289,NaN,0.6969048976898193,NaN
-861150874086124086,86.11508748867979,-8.612408620525978,0,1.870471477508545,NaN,-10.983114242553711,NaN,0.07114502042531967,NaN
-861150554086595630,86.11505545233632,-8.659563087796148,0,2.0459184646606445,NaN,-61.4813232421875,NaN,0.49119168519973755,NaN
-861150220085266226,86.11502206742391,-8.526622651035652,0,1.5467816591262817,NaN,-0.680334210395813,NaN,0.023061642423272133,NaN
-861150172086949337,86.11501729881361,-8.694933721582995,0,2.877922773361206,NaN,21.347095489501953,NaN,0.4925386309623718,NaN
-861149898086694344,86.11498984236268,-8.669434473940942,0,1.5945261716842651,NaN,-44.526493072509766,NaN,0.3318602442741394,NaN
-861149889084503457,86.11498894740714,-8.450345754147,0,1.1790540218353271,NaN,12.945368766784668,NaN,0.088133804500103,NaN
