object_id,sersic_sersic_vis_radius,sersic_sersic_vis_radius_err,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_axis_ratio_err,sersic_sersic_vis_index,sersic_sersic_vis_index_err
-861463772086532844,0.9180806279182434,8.198651532314051E-21,0.5230319499969482,7.506538793333739E-12,1.0,NaN
-861463586086443585,1.365836262702942,NaN,0.975348174571991,NaN,1.0,NaN
-861463110085842587,0.15292704105377197,0.0,0.8273759484291077,0.0,1.0,0.0
-861462738086069007,0.2542397975921631,2.5725357440077508E-21,0.7772433757781982,1.2097901347374318E-8,1.0,2.7493248566656803E-8
-861462668086857194,0.20656505227088928,3.392567004840069E-23,0.7781020402908325,2.814904087600212E-9,1.0,7.928714040872364E-8
-861462496086754021,0.9182741045951843,1.3283046414341947E-20,0.4995332360267639,NaN,1.0,2.604665927385952E-10
-861461739086425869,0.39542490243911743,NaN,0.6838412284851074,NaN,1.0,NaN
-861461191086606043,0.3711494505405426,NaN,0.8917690515518188,2.155201581435784E-12,1.0,1.5668456115891516E-11
-861461120086802582,0.4796065390110016,9.181811831986228E-22,0.7204499244689941,6.508686367645566E-10,1.0,3.698136685770237E-9
-861461077086921168,0.4340609610080719,9.344839291794784E-19,0.4407196044921875,1.8955392079078592E-5,1.0,3.407884287298657E-5
-861461034085609536,0.27251434326171875,4.651943807653536E-22,0.3022838830947876,1.9060675347098988E-12,1.0,NaN
-861460770086138430,0.26785844564437866,NaN,0.6951878070831299,7.59780337467519E-15,1.0,NaN
-861460601085651149,0.22868278622627258,5.6205032386031576E-21,0.8532795906066895,3.381501328947323E-11,1.0,NaN
-861460446086863282,0.23576295375823975,1.5467614333430605E-29,0.9113985896110535,2.369521518626465E-15,1.0,2.5842588973704755E-14
-861460357086624922,0.7552086114883423,2.7229231570422866E-20,0.2974848747253418,9.089009406215709E-11,1.0,NaN
-861460290085685441,0.3087253272533417,NaN,0.8056679368019104,4.3092880600901335E-17,1.0,2.1259740823628768E-16
-861459904086690263,0.21865597367286682,7.390489144495552E-24,0.8328413963317871,NaN,1.0,NaN
-861459895086277451,0.4099265933036804,NaN,0.9511706829071045,2.125966257234282E-18,1.0,8.281178909051115E-18
-861459846087114121,0.5487276911735535,NaN,0.7189662456512451,NaN,1.0,1.068646462040016E-17
-861459568085995805,0.36413154006004333,NaN,0.7445552349090576,7.946370111494764E-17,1.0,NaN
-861459554086633648,0.23858186602592468,NaN,0.6057006120681763,NaN,1.0,1.0131557814929693E-8
-861459451086181983,0.4132375121116638,NaN,0.5103034377098083,9.586372804655879E-17,1.0,2.8973871044598654E-16
-861459349086149294,0.2749638557434082,3.9879749875940396E-27,0.9046856760978699,NaN,1.0,5.29418326398242E-14
-861458844085727135,0.6991439461708069,NaN,0.26537656784057617,NaN,1.0,1.770607549467229E-10
-861458639085665589,0.4015069901943207,NaN,0.911357581615448,NaN,1.0,NaN
-861458563085989585,0.7475506663322449,NaN,0.4442030191421509,1.516861994083768E-13,1.0,NaN
-861457912086349731,0.5115675926208496,NaN,0.29267460107803345,7.886397646039711E-10,1.0,7.463378359773287E-9
-861457772085813509,0.24122090637683868,NaN,0.9016969799995422,NaN,1.0,NaN
-861457514086374839,0.38748234510421753,6.742794109402935E-24,0.4227486252784729,NaN,1.0,3.628383155385227E-16
-861457434085854503,0.2643572688102722,0.0,0.9261413812637329,0.0,1.0,0.0
-861457028086838913,0.38905569911003113,NaN,0.8874983787536621,4.659938884418735E-14,1.0,NaN
-861456663086956195,0.27465760707855225,NaN,0.9100850820541382,NaN,1.0,NaN
-861456110086963314,0.6709650158882141,7.763529531971889E-29,0.653778612613678,4.92432323258485E-18,1.0,NaN
-861456033086385652,0.3032607436180115,NaN,0.9626801013946533,NaN,1.0,NaN
-861456008086873186,0.2975464165210724,1.778402971090075E-25,0.9658751487731934,1.3047021069520991E-15,1.0,NaN
-861455435087092608,0.3078766465187073,1.2193108453715223E-24,0.7219188809394836,5.235735456299295E-11,1.0,NaN
-861454583085948934,0.2250966727733612,NaN,0.8077511191368103,NaN,1.0,9.710947779240087E-8
-861454292085581354,0.3046199083328247,NaN,0.9596503376960754,NaN,1.0,1.285176609230887E-12
-861452967086759552,1.3408535718917847,NaN,0.3536561131477356,7.212660468880472E-10,1.0,4.2690873058859324E-9
-861452835085991789,0.6967884302139282,1.1355625922007462E-20,0.3627138137817383,2.5479915066739522E-8,1.0,1.464826659969276E-8
-861452748086053107,0.3984769880771637,6.235096481778488E-29,0.7676507234573364,NaN,1.0,9.91279184013135E-18
-861452497086519372,1.8831208944320679,NaN,0.5529745817184448,NaN,1.0,NaN
-861452258086325265,1.2625681161880493,NaN,0.6856086254119873,5.199557655244519E-18,1.0,NaN
-861452225085511684,0.378661185503006,NaN,0.46563416719436646,NaN,1.0,NaN
-861451503086361068,1.048255443572998,6.983901421421698E-20,0.36915045976638794,NaN,1.0,4.189204538818103E-10
-861451383085752015,0.1420842856168747,0.0,0.8051944971084595,0.0,1.0,0.0
-861450894086341498,0.6747735738754272,NaN,0.40497976541519165,8.012947266431911E-14,1.0,NaN
-861450743085517513,0.36140432953834534,1.3273393620920166E-26,0.6607587933540344,2.043275767563157E-15,1.0,3.2714189074567945E-15
-861450631086624959,0.3913639485836029,2.838016356614576E-19,0.5509853363037109,1.0658798496598898E-11,1.0,2.0685184468072215E-11
-861450612086336473,0.37501323223114014,NaN,0.7781594395637512,3.4174597374203586E-8,1.0,NaN
-861450508086349675,0.41034966707229614,NaN,0.44488054513931274,NaN,1.0,7.532136806626122E-14
-861450208086064387,0.2791230380535126,NaN,0.9515509605407715,3.983612745228626E-11,1.0,NaN
-861450198086386686,0.2924712598323822,NaN,0.7357310056686401,1.5317693780048103E-8,1.0,NaN
-861450025086041203,0.2892647385597229,NaN,0.892737627029419,NaN,1.0,NaN
-861449911086597722,0.4717860817909241,NaN,0.6350792646408081,NaN,1.0,5.898985598862713E-17
-861449589086082531,0.17267167568206787,2.8836264752052905E-18,0.8949270844459534,1.5131581543315065E-9,1.0,NaN
-861449495085531147,1.0688080787658691,NaN,0.727717936038971,NaN,1.0,NaN
-861449423087019950,0.5956392288208008,NaN,0.8602997064590454,5.205528716412111E-11,1.0,2.159142198365771E-9
-861449411086963532,0.642616331577301,NaN,0.8949440121650696,9.134020938952222E-19,1.0,NaN
-861449256086640439,0.25102290511131287,NaN,0.7913980484008789,NaN,1.0,2.4931402720085316E-8
-861449043086531139,0.5946531891822815,1.5242192191224683E-19,0.39896339178085327,NaN,1.0,1.9348240787309123E-9
-861448836087007969,0.2570737600326538,NaN,0.8277992606163025,6.956165964492928E-16,1.0,NaN
-861448499085519521,0.30414101481437683,NaN,0.43513429164886475,NaN,1.0,NaN
-861448009085832174,0.26623421907424927,NaN,0.6769079566001892,NaN,1.0,NaN
-861447930086626238,0.2675371766090393,1.4738244242049268E-17,0.6067935824394226,1.488604350896594E-9,1.0,NaN
-861447903087137503,0.41631197929382324,8.42238787138179E-31,0.9482311606407166,NaN,1.0,NaN
-861447712086947794,0.3320176303386688,7.115992518660837E-26,0.9448041915893555,5.389978285745556E-14,1.0,NaN
-861447538086343896,0.32405394315719604,4.571479312735429E-19,0.6161161661148071,6.068566760220051E-10,1.0,9.559562030858615E-9
-861447294086433196,0.49185019731521606,NaN,0.3716392517089844,8.669200773914199E-11,1.0,2.1052244669750309E-10
-861447097086349745,0.398215115070343,6.463378472368385E-23,0.5660257339477539,8.311445573395883E-15,1.0,4.3737219622668865E-15
-861446601085583169,0.04869277402758598,4.486154346454873E-25,0.6649972200393677,NaN,0.984340488910675,1.3468025031668348E-15
-861446378085659934,0.345032662153244,7.083211729149501E-23,0.4018961191177368,6.479297350384106E-13,1.0,1.0664721059386317E-12
-861446025086129688,0.3015469014644623,1.5559527835393716E-28,0.9064021110534668,NaN,1.0,NaN
-861445517085503267,1.5821502208709717,NaN,0.42847245931625366,1.9998145934368994E-12,1.0,NaN
-861445175085448660,0.9644473791122437,NaN,0.22478610277175903,NaN,1.0,NaN
-861445125086564058,0.3122650980949402,1.2288602046333098E-21,0.8828095197677612,2.503230067674167E-9,1.0,NaN
-861445079086498030,0.8075008392333984,NaN,0.7625115513801575,NaN,1.0,NaN
-861444954086425776,1.4663798809051514,7.047748455600855E-21,0.29524481296539307,NaN,1.0,NaN
-861444882086527021,0.3182834982872009,NaN,0.4101358652114868,NaN,1.0,NaN
-861444682086040933,0.408311128616333,NaN,0.8822106719017029,NaN,1.0,1.1673923057163912E-17
-861444612085413303,0.16509947180747986,0.0,0.478815495967865,0.0,1.0,0.0
-861444480086485408,0.29943549633026123,4.83975177300072E-21,0.9424072504043579,2.555545564660727E-13,1.0,8.55618353945431E-12
-861444448086970122,0.3764863908290863,1.7012824498814715E-25,0.7837547063827515,3.632277786406923E-17,1.0,NaN
-861444197085548635,1.521031141281128,9.42938844335177E-22,0.19905585050582886,1.6325493040758587E-11,1.0,NaN
-861444021085884676,0.40898218750953674,1.111730948103741E-29,0.7444798350334167,NaN,1.0,7.14716210028032E-17
-861443995086355610,0.2929508090019226,1.614387279537279E-27,0.7587838768959045,1.315498944763174E-16,1.0,5.0285491577455564E-15
-861443794085874922,0.2282758504152298,1.8559061239559447E-21,0.8154799938201904,NaN,1.0,NaN
-861443654086619704,0.5307531952857971,NaN,0.6029094457626343,NaN,1.0,3.2602667232595195E-9
-861443652086537176,0.465889036655426,NaN,0.9076368808746338,NaN,1.0,NaN
-861443633086524042,0.41408729553222656,9.817452851566014E-23,0.5249624252319336,NaN,1.0,6.379896204432647E-14
-861443578085944024,0.17094257473945618,NaN,0.9417179822921753,2.5095546300757388E-12,1.0,NaN
-861443570086295989,0.5767949819564819,NaN,0.503541111946106,1.0782032818651421E-13,1.0,3.663547059034461E-13
-861443460087097277,0.19765616953372955,NaN,0.8191564679145813,NaN,1.0,NaN
-861443335086259994,0.3309934735298157,4.739269927311484E-21,0.8010162115097046,NaN,1.0,NaN
-861443256086082452,0.3374937176704407,1.5163187264723667E-25,0.8541159629821777,NaN,1.0,3.144985560496992E-14
-861443230087137166,0.5977016687393188,NaN,0.46790921688079834,1.8584465345575885E-17,1.0,NaN
-861442685086078512,0.36139219999313354,3.2515490429759595E-21,0.8231980204582214,1.6502436084309124E-9,1.0,1.3065018400482131E-8
-861442516086313742,0.5869370698928833,2.1299970566604647E-19,0.6147855520248413,NaN,1.0,NaN
-861442366086230096,0.210880845785141,NaN,0.90765380859375,4.770318881797348E-15,1.0,NaN
-861442096086762552,0.18573684990406036,NaN,0.9169033765792847,1.4123592109172023E-6,1.0,NaN
-861441912085519565,0.7393428087234497,5.071478464840816E-22,0.4067608118057251,2.0977182935578292E-13,1.0,NaN
-861441675087129371,0.40024226903915405,NaN,0.5590144395828247,3.194508546577879E-11,1.0,1.661442233791277E-10
-861441591086185788,0.25812312960624695,2.0671924073780314E-21,0.9094839096069336,NaN,1.0,7.02863587775937E-7
-861441466086546294,0.3547747731208801,3.7786724490309837E-19,0.5843468904495239,9.291736130512263E-11,1.0,NaN
-861441300086084643,0.27132707834243774,NaN,0.6246809363365173,1.3605846449493697E-9,1.0,NaN
-861440760086518710,0.31084731221199036,1.5783481533789946E-21,0.8950127363204956,NaN,1.0,NaN
-861440566086434067,0.4695350229740143,NaN,0.6538752317428589,6.1999581598722765E-18,1.0,NaN
-861440524087122586,0.4537231922149658,NaN,0.4653131365776062,1.9508555198794603E-13,1.0,NaN
-861440365085370920,0.537665843963623,7.116561033921121E-28,0.6488865613937378,NaN,1.0,6.554951338971391E-16
-861440314085466991,0.8718826174736023,NaN,0.42970138788223267,6.733254925839205E-11,1.0,2.938031415378184E-11
-861440196087414539,0.48493504524230957,NaN,0.44104814529418945,NaN,1.0,2.6367335201891214E-15
-861439922086082997,0.23126614093780518,4.960899827761152E15,0.7208846211433411,1.9426124194906112E16,1.0,5.2546450965397504E16
-861439898086990546,0.3658541440963745,3.871768149572405E-26,0.8269047141075134,2.234369788595516E-15,1.0,NaN
-861439701087426290,0.5677341818809509,NaN,0.7031590938568115,9.397907518859938E-8,1.0,8.244288807190969E-8
-861439692085493786,0.26030105352401733,3.509061458669391E-19,0.7258248329162598,NaN,1.0,9.791878596843162E-8
-861439533086237804,0.2688748240470886,1.253503296408264E-19,0.557746946811676,1.5857855029111079E-9,1.0,1.7757340042834358E-9
-861438978085489069,0.6500698924064636,1.5558919970888664E-20,0.455119252204895,NaN,1.0,5.5857666582392884E-12
-861438863085424466,0.35183924436569214,2.7142099891370205E-27,0.6107531785964966,NaN,1.0,NaN
-861438393085383915,1.0180342197418213,NaN,0.3324921727180481,NaN,1.0,NaN
-861438357085351022,0.19247323274612427,NaN,0.6908919811248779,NaN,1.0,NaN
-861438134085363333,0.8853691816329956,NaN,0.43821966648101807,NaN,1.0,1.2798945765698296E-16
-861438021085480852,0.8669557571411133,2.7944152303183798E-21,0.9167258739471436,NaN,1.0,NaN
-861437900086427940,0.7716048955917358,1.9893197696163113E-23,0.20716238021850586,4.1769613966965145E-16,1.0,NaN
-861437867086343348,1.4597814083099365,NaN,0.5600818395614624,6.513460343998689E-12,1.0,1.224120110832061E-10
-861437697087051708,0.31329578161239624,8.544750524513487E-20,0.47627556324005127,NaN,1.0,NaN
-861437644087432193,0.7566288113594055,2.4538392035155127E-20,0.6055396795272827,NaN,1.0,NaN
-861437581086408714,0.9145386815071106,NaN,0.4521929621696472,NaN,1.0,NaN
-861437552086317979,0.6683540344238281,9.646438131925626E-20,0.5128085017204285,2.6700397535300846E-13,1.0,1.0245098103212058E-9
-861437414085457285,0.21699996292591095,NaN,0.7713385820388794,NaN,1.0,2.5481720058451174E-6
-861437369085533393,0.679771363735199,NaN,0.29580968618392944,8.786414304462475E-12,1.0,3.570141057784859E-11
-861436964086806222,0.3102017045021057,NaN,0.6885964870452881,3.4967197584939776E-17,1.0,2.438645177534369E-16
-861436391085668764,0.20370957255363464,NaN,0.8092873096466064,1.725423359744127E-8,1.0,NaN
-861436333086836869,0.7260965704917908,0.2749687433242798,0.2412921041250229,0.05587165430188179,0.30434802174568176,0.2237287014722824
-861436322085487969,0.2668137550354004,NaN,0.6073501706123352,NaN,1.0,6.740642266578334E-9
-861435884086633852,0.4611634612083435,NaN,0.6982605457305908,1.7367411349269464E-16,1.0,6.603372506796775E-16
-861435711087098899,1.3190068006515503,NaN,0.23930895328521729,1.2254317569362905E-12,1.0,1.2775237465123546E-11
-861435539086232988,0.7966477870941162,6.217177961798825E-25,0.5183377861976624,2.0622787399765703E-15,1.0,2.9049116898830635E-14
-861435346085765528,0.25883233547210693,NaN,0.8345492482185364,5.905528887087397E-13,1.0,6.96466495586634E-12
-861435292086907419,0.22876901924610138,NaN,0.9300217032432556,7.707234850329314E-11,1.0,2.3532113146984557E-8
-861435056085516888,0.8796347379684448,1.5946764280599464E-20,0.5958137512207031,NaN,1.0,NaN
-861434857086818099,0.007647342048585415,0.06794565916061401,0.09613832831382751,0.5294569730758667,2.671910524368286,12.473356246948242
-861434688086807648,5.222594261169434,100.39439392089844,0.9881282448768616,0.7115350365638733,4.939934730529785,48.48737335205078
-861434668085741521,0.5119848251342773,5.947155342099143E-27,0.44312047958374023,NaN,1.0,3.036569970165916E-16
-861434098086255398,0.47548341751098633,NaN,0.6361532211303711,5.214775833373153E-10,1.0,5.513140166613084E-9
-861434001086385140,0.2796176075935364,1.2686992770014431E-23,0.9581544995307922,9.05249833427213E-13,1.0,5.738083619366563E-11
-861433901087141995,0.17132167518138885,NaN,0.5624889135360718,1.3182618189989686E-18,1.0,1.8842909656161953E-18
-861433882086369182,0.2159748077392578,NaN,0.8426443338394165,5.395163205079712E-10,1.0,NaN
-861433855086617361,1.1193543672561646,5.094330742901336E-21,0.7832735180854797,7.535416735038325E-12,1.0,5.075296294343445E-10
-861433778085819907,0.6353184580802917,9.084811663832876E-30,0.7418951392173767,6.388673626361962E-19,1.0,NaN
-861433575085308671,0.4778309464454651,NaN,0.8303998708724976,NaN,1.0,NaN
-861433160087498522,0.18623369932174683,NaN,0.5640730261802673,NaN,1.0,NaN
-861433087087112594,0.8914831280708313,NaN,0.6816078424453735,NaN,1.000190019607544,8.071447264738295E-18
-861432724086763284,0.3559015393257141,NaN,0.645041823387146,NaN,1.0,3.919100421967414E-8
-861432284085285389,0.2534254491329193,NaN,0.8686364889144897,3.315284047289424E-9,1.0,7.056220052703566E-9
-861431891085899367,0.2748931348323822,NaN,0.8562418222427368,3.025308614734712E-10,1.0,NaN
-861431648085789302,0.22854295372962952,1.013550705351047E-21,0.942827582359314,5.853277862399864E-9,1.0,7.230772069988234E-8
-861431392087037685,7.102019309997559,5.9703845206158406E-18,0.4333037734031677,1.9038631348528012E-12,1.0,NaN
-861431041086812489,0.25701335072517395,1.2852863073349,0.7363020181655884,3.6553852558135986,1.5290842056274414,15.386334419250488
-861430944085687767,0.4126717150211334,NaN,0.7848970293998718,NaN,1.0,1.2170540131251073E-8
-861430890086167535,0.4354783594608307,1.4320017477001747E-24,0.842348575592041,NaN,1.0,NaN
-861430705086125285,0.5627747774124146,3.1002564265677233E-22,0.32845789194107056,2.7772579791474072E-9,1.0,3.7411407305398825E-9
-861430337086193908,0.31424885988235474,NaN,0.4778265953063965,NaN,1.0,1.8559109110638516E-11
-861429759085329076,0.2234368771314621,5.7660938926578095E-21,0.588055431842804,7.225842590941056E-9,1.0,NaN
-861429755086265896,0.5895017385482788,1.013027327694869E-23,0.5351297855377197,NaN,1.0,NaN
-861429636087010519,0.29787677526474,1.937705740081501E-18,0.673307478427887,7.627440345991943E-10,1.0,NaN
-861429056085360156,0.5188658237457275,NaN,0.358437716960907,NaN,1.0,NaN
-861428428086988275,0.9675832986831665,5.542086193415704E-20,0.2251034379005432,NaN,1.0,NaN
-861428409086242065,0.2534368336200714,NaN,0.7308986783027649,NaN,1.0,1.2309585295522396E-10
-861428322086653971,0.4023171067237854,NaN,0.8239410519599915,NaN,1.0,NaN
-861428032085771619,0.16584613919258118,NaN,0.7262145280838013,NaN,1.0,1.1131756849636076E-7
-861427922087268101,0.0038121396210044622,0.0,0.5891158580780029,7.83348725484149E-18,0.5439386367797852,NaN
-861427869086311040,4.790709495544434,NaN,0.2847498655319214,NaN,1.0,4.512578614409126E-15
-861427712086038028,0.26430588960647583,1.3227745087629856E-23,0.8632427453994751,NaN,1.0,NaN
-861427658087308850,0.2637055516242981,9.890046987508072E-23,0.9664778113365173,1.1980247523191156E-12,1.0,NaN
-861427506086251700,0.2915748953819275,2.130945495165352E-21,0.8907207250595093,NaN,1.0,NaN
-861427459087245021,0.42627301812171936,NaN,0.5688624382019043,5.743869269103641E-11,1.0,1.2146995909123603E-10
-861427431085919265,0.3241996169090271,9.06233714395095E-21,0.9395849704742432,NaN,1.0,1.7401548951800905E-12
-861427167086551256,0.5997740030288696,NaN,0.5067886710166931,1.4006303881736615E-16,1.0,3.713291855600366E-16
-861427041086672385,0.22689728438854218,1.8106846283879395E-21,0.9685551524162292,NaN,1.0,NaN
-861426599087384083,0.374671995639801,NaN,0.5991697311401367,NaN,1.0,NaN
-861426157086926897,0.03364945948123932,NaN,0.8888238072395325,NaN,0.9888721108436584,7.558121575162221E-16
-861425794086826141,0.46086132526397705,0.9216448068618774,0.5658852458000183,1.2994425296783447,1.0031620264053345,4.3825836181640625
-861425394087313927,0.3294050991535187,1.3364502540486967E-19,0.6309841871261597,NaN,1.0,5.331776264938526E-7
-861425244086599304,0.30263665318489075,NaN,0.7347567081451416,NaN,1.0,1.8083208812736534E-13
-861424952085191047,0.2515149414539337,8.587598505487283E-23,0.6857455372810364,9.542145719410033E-13,1.0,NaN
-861424913085662160,0.256300687789917,5.4000107338469755E-21,0.7229551076889038,9.565445679982076E-8,1.0,NaN
-861424490086342603,0.46009406447410583,3.5916993524716263E-22,0.6347438097000122,1.9826178476733958E-9,1.0,NaN
-861424400085469576,3.454904556274414,3.632333034963258E-21,0.5130765438079834,2.887053898073404E-17,1.0,1.0807575277170376E-16
-861424261085231027,0.33611708879470825,1.9744408094942584E-29,0.8673105835914612,NaN,1.0,NaN
-861423579085984103,0.46444129943847656,NaN,0.6595360040664673,NaN,1.0,4.9411124347597775E-17
-861423573085923355,0.7514902353286743,3.640314342366243E-19,0.5080488324165344,3.314084340289014E-9,1.0,1.6362969645911107E-8
-861423547085641342,0.6423090696334839,5.9128643292169865E-21,0.41140681505203247,8.155600327020007E-12,1.0,3.471776477415034E-10
-861423528086539384,1.144653558731079,NaN,0.4593583345413208,NaN,1.0,1.0643653493291882E-11
-861423452086097226,1.3550702333450317,2.3472560857083073E-26,0.4768839478492737,5.1932873780471836E-17,1.0,5.799384715130754E-16
-861423209086515188,0.29698696732521057,1.893856855244372E-27,0.6670863032341003,NaN,0.99908447265625,3.1061288981295903E-15
-861423089086835455,3.401993989944458,95.0936279296875,0.03775596618652344,8.38884079712443E-6,0.5941241383552551,12.487780570983887
-861423070086521772,0.477618545293808,3.0230674361768512E-24,0.3748471140861511,1.3178032714263998E-15,1.0,6.107252392337486E-15
-861423004087296059,0.18359115719795227,3.6880903926983266E-23,0.8732936978340149,1.6786311007876975E-8,1.0,NaN
-861422868086292314,0.26682597398757935,NaN,0.6033541560173035,6.186288148413155E-10,1.0,1.6324588347771396E-9
-861422849086060825,0.24088776111602783,7.465763451140317E-22,0.774711012840271,NaN,1.0,NaN
-861422716086084764,0.4349396228790283,8.518896096491997E-25,0.6905503273010254,6.1594175940205E-14,1.0,1.152534420982218E-13
-861422712085221239,0.3653986155986786,NaN,0.6033579111099243,NaN,1.0,4.578667513085695E-15
-861422532085820759,0.2710546851158142,1.529844289625899E-21,0.9388192296028137,NaN,1.0,NaN
-861422430087223386,0.2652853727340698,1.805292822306979E-28,0.9837967157363892,NaN,1.0,NaN
-861422008087427744,0.4553944170475006,NaN,0.7244197726249695,6.958072582717638E-17,1.0,NaN
-861421877086941621,0.70267254114151,NaN,0.7085077166557312,1.5079502566841695E-16,1.0,NaN
-861421444086560854,0.9971300959587097,NaN,0.8042134642601013,7.97446281945829E-18,1.0,6.646723785386148E-17
-861421425086441880,0.4047679305076599,5.765609867007414E-27,0.6126978397369385,1.6062770281629127E-14,1.0,9.217078462226899E-14
-861421339086970280,0.32678142189979553,NaN,0.8115915060043335,6.009801992909708E-17,1.0,9.255253728939882E-17
-861421265085609506,0.2836357057094574,NaN,0.6602450013160706,3.4976966527093534E-13,1.0,NaN
-861421141087087044,0.2331455945968628,NaN,0.7870277762413025,4.581198871048565E-15,1.0,4.238816718823589E-15
-861421098085956601,0.3211960196495056,3.47955619569451E-24,0.9447310566902161,NaN,1.0,NaN
-861421027085871081,0.3993019461631775,7.104670639037685E-25,0.9672815203666687,NaN,1.0,2.6867663402502243E-17
-861420705086041988,0.33383142948150635,NaN,0.5663197636604309,1.3478941168776088E-15,1.0,4.200129759507169E-15
-861420619085623533,1.5723868608474731,NaN,0.4218297600746155,NaN,1.0,NaN
-861420561087054930,0.6833266615867615,1.0629170286143919E-16,0.2985665798187256,NaN,1.0,9.332344319545882E-8
-861420460086481441,0.6931575536727905,NaN,0.36565375328063965,1.5586768099639634E-16,1.0,1.972836719427726E-15
-861420141086260043,2.2206344604492188,NaN,0.3182276487350464,NaN,1.0,NaN
-861419987085998168,0.9613021612167358,NaN,0.504448652267456,1.7894277422990215E-17,1.0,NaN
-861419930086327904,0.6848572492599487,NaN,0.30160659551620483,6.080983633305337E-11,1.0,4.4202477789134775E-10
-861419819086836564,4.236849784851074,17.756282806396484,0.42502105236053467,0.029915735125541687,2.4202218055725098,4.64839506149292
-861419645086160139,0.4015234410762787,NaN,0.43261706829071045,NaN,1.0,NaN
-861419631085823608,0.2944355309009552,4.7283102389734684E-26,0.5926380753517151,7.466281011416637E-14,1.0,5.867822503932696E-13
-861419601086155625,0.5880318284034729,1.0997330019399735E-23,0.6113319396972656,NaN,1.0,NaN
-861419317085449732,0.31472939252853394,NaN,0.45908552408218384,NaN,1.0,3.598029531197022E-17
-861419245087485897,0.23691502213478088,2.8384442206331804E-21,0.5375889539718628,NaN,1.0,1.3015702506891103E-6
-861418700085580182,0.5565634369850159,2.0166128950790933E-26,0.35383540391921997,3.63198622178461E-15,1.0,NaN
-861418356085400078,0.4668246805667877,6.193362181736724E-29,0.9183672070503235,8.726897737499801E-18,1.0,NaN
-861418172085257478,0.2386394739151001,NaN,0.8853523135185242,NaN,1.0,9.139978374150814E-7
-861417895086473831,0.6501730680465698,NaN,0.823589026927948,6.995554309441321E-14,1.0,4.3686592971631244E-13
-861417614085445053,0.5426895022392273,NaN,0.4590418338775635,3.469376252951406E-8,1.0,NaN
-861417482085361206,0.17424020171165466,7.389153520941479E-21,0.8209855556488037,NaN,1.0,NaN
-861417342086281794,2.8855795860290527,NaN,0.20779567956924438,NaN,1.0,NaN
-861417248086319917,1.2216312885284424,NaN,0.6621900200843811,1.2410581731129439E-13,1.0,6.155494447490639E-10
-861417185087416679,0.2388225793838501,NaN,0.6922939419746399,NaN,1.0,5.325073160200589E-10
-861417168087483490,0.4276537299156189,NaN,0.5547447204589844,NaN,1.0,5.4513465004004877E-14
-861416900087448630,26.336076736450195,0.0,0.9999999403953552,2.876179287371119E-23,5.5,-0.0
-861416151085973054,0.38581621646881104,NaN,0.5334926843643188,2.682825749750206E-12,1.0,NaN
-861416002085699240,0.210201233625412,1.7371326007367766E-21,0.7416133880615234,7.718133770984181E-11,1.0,3.4141069971127536E-9
-861415587086418502,0.1770613193511963,NaN,0.7279242277145386,4.837535705348728E-9,1.0,NaN
-861415484085436453,0.8780989646911621,1.1711584246737289E-22,0.33736473321914673,4.6795173733681604E-15,1.0,2.0421686531494482E-14
-861415170085992053,0.8634223937988281,3.5126943648338902E-22,0.5939441919326782,3.5320537605798563E-9,1.0,NaN
-861415137087198500,0.37348756194114685,3.963722731717527E-24,0.9087357521057129,NaN,1.0,NaN
-861415128086879836,8.155106544494629,32.499027252197266,0.48585519194602966,0.4537231922149658,0.7010772824287415,1.9244351387023926
-861415060085985955,0.6009775996208191,6.678768549058951E-22,0.4911379814147949,2.0960757001614594E-12,1.0,NaN
-861414871085879922,0.5361672043800354,NaN,0.8713611364364624,NaN,1.0,NaN
-861414693085348400,0.18503448367118835,0.0,0.9972027540206909,0.0,1.0,0.0
-861414563086256774,1.151739239692688,5.944943503078206E-23,0.314818799495697,1.4192019955061586E-11,1.0,NaN
-861413645087130038,0.25145894289016724,NaN,0.9646047949790955,NaN,1.0,2.50614764496504E-8
-861413640085640948,0.39057669043540955,1.3670823172315712E-22,0.8287999629974365,NaN,1.0,NaN
-861413194086635739,0.002654466312378645,0.022245462983846664,0.030100444331765175,0.0846610888838768,5.495755195617676,3.0184707641601562
-861413175086442554,0.4412404000759125,NaN,0.548775315284729,1.8974038106748387E-13,1.0,NaN
-861413050085422048,0.38650721311569214,NaN,0.464688777923584,2.1093862767607163E-11,1.0,1.887038485540171E-12
-861412642085227222,0.4463096559047699,NaN,0.540969967842102,8.209376091548491E-16,1.0,5.712473840786543E-16
-861412435086731869,0.09227825701236725,0.5269759893417358,0.9924498200416565,1.6272616386413574,0.3191705644130707,3.4850034713745117
-861412323086391247,3.4470551013946533,NaN,0.3278161883354187,2.79514887797927E-12,1.0,NaN
-861412307086605834,0.006430840585380793,0.0,0.9062654376029968,2.446299274261321E-10,0.5850266218185425,NaN
-861411744086276466,1.0705907344818115,7.601041105699961E-22,0.6724272966384888,2.1534989069760258E-11,1.0,NaN
-861411188087712890,0.18094101548194885,NaN,0.7542470693588257,1.4954422249136012E-12,1.0,NaN
-861410853086211904,0.765406608581543,1.7470324627316674E-24,0.6824471950531006,NaN,1.0,NaN
-861410813086758905,0.3625892400741577,1.4160101413726807,0.032854534685611725,0.34056025743484497,0.32374754548072815,3.000605344772339
