object_id,phz_median,sersic_sersic_vis_radius,concentration,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_index
-517786958277163651,1.8600000143051147,0.17864233255386353,2.274677038192749,0.36692166328430176,0.3000001013278961
-518162983277162915,0.5,0.8276636004447937,2.782463788986206,0.22050896286964417,0.3030112683773041
-514525873277161042,0.5899999737739563,0.2593671679496765,2.6055617332458496,0.6822338104248047,2.895498037338257
-518195690277160309,2.700000047683716,0.17804919183254242,2.275160074234009,0.030000122264027596,0.8846839666366577
-516009265277151600,1.0399999618530273,0.2676292955875397,2.5174498558044434,0.7207077145576477,0.8844611644744873
-517971803277146519,1.3700000047683716,0.04908137023448944,2.069535732269287,0.4294055998325348,3.1987318992614746
-515740980277145227,2.190000057220459,0.1600305587053299,2.4769999980926514,0.6816678047180176,1.256556749343872
-516489269277144941,2.0199999809265137,4.793379306793213,2.3532114028930664,0.3578764796257019,5.499753952026367
-516882006277146996,1.9199999570846558,0.6144787669181824,3.139493942260742,0.1601318120956421,1.1264121532440186
-514903196277141660,3.2799999713897705,0.2870652973651886,2.1118524074554443,0.16934700310230255,0.3000278174877167
-513554966277136165,0.4000000059604645,0.7121614813804626,3.6056439876556396,0.9416053295135498,2.4375977516174316
-515074083277135200,3.009999990463257,0.7458477020263672,2.9044361114501953,0.23282092809677124,4.934518337249756
-514380049277134078,1.590000033378601,0.6587602496147156,2.0365846157073975,0.8432862758636475,0.30000001192092896
-517258612277132578,0.9900000095367432,0.7333174347877502,2.5615792274475098,0.8262273669242859,1.48091459274292
-516805877277128297,2.2699999809265137,0.16159600019454956,1.9871102571487427,0.035489052534103394,5.205073833465576
-518028785277123714,2.0899999141693115,0.19211885333061218,2.11262583732605,0.31631264090538025,0.3505544066429138
-513516933277119165,1.0399999618530273,0.8502278327941895,1.8204833269119263,0.3265688121318817,0.3840499222278595
-513880415277119284,0.7900000214576721,1.8825888633728027,2.269636392593384,0.3473179340362549,5.49885368347168
-514721474277119899,3.5,0.11562690138816833,2.527137041091919,0.3350394070148468,5.463831901550293
-518147723277113234,1.2400000095367432,0.1648007184267044,2.4573352336883545,0.3999839127063751,0.6262171864509583
-517392052277113761,0.800000011920929,0.7379522323608398,2.502915859222412,0.17066502571105957,0.3000252842903137
-514150694277111214,1.3300000429153442,0.3425450026988983,2.1946475505828857,0.7458335757255554,0.48190978169441223
-514078038277109619,1.3899999856948853,0.8765708208084106,2.664156675338745,0.8014413118362427,1.510500192642212
-514622844277097061,0.8999999761581421,0.08102601021528244,2.8819844722747803,0.6249908804893494,3.856492519378662
-515776869277097066,2.1500000953674316,0.1824236661195755,2.400665283203125,0.5647701621055603,1.075326681137085
-518171492277092071,0.9700000286102295,0.4035525918006897,1.822334885597229,0.7006040215492249,0.30000773072242737
-518027586277091948,2.3399999141693115,0.08760414272546768,1.9107787609100342,0.6810386180877686,0.30503979325294495
-514088212277090005,0.9399999976158142,0.3711901903152466,2.2096164226531982,0.32369565963745117,0.7789983749389648
-517248010277089283,0.8899999856948853,0.3508791923522949,3.8190290927886963,0.6134636998176575,5.499853134155273
-516595973277086759,1.2699999809265137,3.063880681991577,2.2661359310150146,0.051824264228343964,2.8361976146698
-518677095277082618,1.149999976158142,0.7571185827255249,2.107236385345459,0.22893835604190826,2.510481834411621
-514805027277080493,0.7400000095367432,0.7877045273780823,3.1881139278411865,0.7468026280403137,2.235539436340332
-514212174277074169,0.550000011920929,0.3873896300792694,2.6391003131866455,0.08676774799823761,0.6732492446899414
-518145906277059034,1.9900000095367432,0.09716321527957916,2.178534746170044,0.6061735153198242,0.8741268515586853
-517599949277059007,1.6299999952316284,0.15295466780662537,2.5660533905029297,0.3735716640949249,1.325548768043518
-516624585277059279,0.33000001311302185,8.469456672668457,2.1115574836730957,0.9970875978469849,2.013941526412964
-513829571277056102,0.9800000190734863,0.3090856075286865,1.9281662702560425,0.3740369975566864,0.33371829986572266
